site,year,month,day,replicate,rep.loc,set.time,net.size,success,species,stage,abundance,num.est,notes,entered,checked
ssp,2015,5,2,2,75,830,22,1,enso,1,76,0,,ben,ben
ssp,2015,5,2,2,75,830,22,1,pasa,1,19,0,,ben,ben
ssp,2015,5,2,2,75,830,22,1,saso,1,2,0,,ben,ben
ssp,2015,5,2,2,75,830,22,1,unfl,3,3,0,flatfish larvae,ben,ben
pba,2015,5,3,1,50,615,11,1,bapi,2,4,0,,ben,midoli
pba,2015,5,3,1,50,615,11,1,bapi,1,22,0,,ben,midoli
pba,2015,5,3,1,50,615,11,1,stsc,2,2,0,,ben,midoli
pba,2015,5,3,1,50,615,11,1,susm,1,2,0,,ben,midoli
pba,2015,5,3,1,50,615,11,1,wall,3,2,0,unknown smelt,ben,midoli
pba,2015,5,3,1,50,615,11,1,susm,3,4,0,,ben,midoli
pba,2015,5,3,1,50,615,11,1,thst,2,37,0,,ben,midoli
pba,2015,5,3,1,50,615,11,1,busc,2,1,0,,ben,midoli
pba,2015,5,3,1,50,615,11,1,enso,1,31,0,,ben,midoli
pba,2015,5,3,1,50,615,11,1,bago,2,1,0,,ben,midoli
pba,2015,5,3,1,50,615,11,1,sand,1,1,0,,ben,midoli
pba,2015,5,3,2,70,635,11,1,bapi,1,21,0,,ben,midoli
pba,2015,5,3,2,70,635,11,1,bapi,2,1,0,,ben,midoli
pba,2015,5,3,2,70,635,11,1,stsc,2,2,0,,ben,midoli
pba,2015,5,3,2,70,635,11,1,enso,1,44,0,,ben,midoli
pba,2015,5,3,2,70,635,11,1,thst,2,25,0,,ben,midoli
pba,2015,5,3,2,70,635,11,1,kegr,1,2,0,,ben,midoli
pba,2015,5,3,2,70,635,11,1,snpr,1,1,0,,ben,midoli
hdo,2015,5,3,1,15,750,11,1,bapi,2,9,0,,ben,midoli
hdo,2015,5,3,1,15,750,11,1,bapi,1,22,0,,ben,midoli
hdo,2015,5,3,1,15,750,11,1,ling,1,2,0,,ben,midoli
hdo,2015,5,3,1,15,750,11,1,pasc,2,2,0,,ben,midoli
hdo,2015,5,3,1,15,750,11,1,pasa,1,1,0,,ben,midoli
hdo,2015,5,3,1,15,750,11,1,stfl,2,1,0,,ben,midoli
hdo,2015,5,3,1,15,750,11,1,pink,1,1,0,,ben,midoli
hdo,2015,5,3,1,15,750,11,1,wall,1,1,0,,ben,midoli
hdo,2015,5,3,2,70,815,11,1,bapi,1,26,0,,ben,midoli
hdo,2015,5,3,2,70,815,11,1,stfl,2,3,0,,ben,midoli
hdo,2015,5,3,2,70,815,11,1,susm,1,3,0,,ben,midoli
hdo,2015,5,3,2,70,815,11,1,bapi,2,5,0,,ben,midoli
hdo,2015,5,3,2,70,815,11,1,thst,2,1,0,,ben,midoli
hdo,2015,5,3,2,70,815,11,1,enso,1,9,0,,ben,midoli
hdo,2015,5,3,2,70,815,11,1,pasa,1,3,0,,ben,midoli
chp,2015,5,4,1,30,635,11,2,sand,1,78,0,,midoli,ben
chp,2015,5,4,1,30,635,11,2,kegr,1,1,0,,midoli,ben
chp,2015,5,4,1,30,635,11,2,enso,1,29,0,,midoli,ben
chp,2015,5,4,1,30,635,11,2,tisc,2,1,0,,midoli,ben
chp,2015,5,4,1,30,635,11,2,pasa,1,6,0,,midoli,ben
chp,2015,5,4,2,0,645,11,2,pink,1,1,0,,midoli,ben
chp,2015,5,4,2,0,645,11,2,enso,1,1,0,,midoli,ben
chp,2015,5,4,2,0,645,11,2,sand,1,450,450,,midoli,ben
ppo,2015,5,20,1,0,800,11,1,bapi,2,113,n/a,,ben,zach
ppo,2015,5,20,1,0,800,11,1,bapi,1,3,n/a,,ben,zach
ppo,2015,5,20,1,0,800,11,1,tube,2,1,n/a,,ben,zach
ppo,2015,5,20,1,0,800,11,1,tisc,2,20,n/a,,ben,zach
ppo,2015,5,20,1,0,800,11,1,pasc,2,6,n/a,,ben,zach
ppo,2015,5,20,1,0,800,11,1,sand,1,3,n/a,,ben,zach
ppo,2015,5,20,1,0,800,11,1,shpe,2,1,n/a,,ben,zach
ppo,2015,5,20,1,0,800,11,1,blgo,1,1,n/a,,ben,zach
ppo,2015,5,20,1,0,800,11,1,pasa,3,3,n/a,,ben,zach
ppo,2015,5,20,1,0,800,11,1,busc,2,1,n/a,,ben,zach
ppo,2015,5,20,1,0,800,11,1,ling,1,3,n/a,,ben,zach
ppo,2015,5,20,1,0,800,11,1,smsc,2,2,n/a,,ben,zach
ppo,2015,5,20,1,0,800,11,1,crgu,2,2,n/a,,ben,zach
ppo,2015,5,20,1,0,800,11,1,kecl,2,11,n/a,,ben,zach
ppo,2015,5,20,1,0,800,11,1,enso,1,1,n/a,,ben,zach
ppo,2015,5,20,2,50,815,11,1,chin,1,11,n/a,,ben,zach
ppo,2015,5,20,2,50,815,11,1,bapi,2,5,n/a,,ben,zach
ppo,2015,5,20,2,50,815,11,1,enso,3,20,n/a,,ben,zach
ppo,2015,5,20,2,50,815,11,1,rbsc,1,3,n/a,,ben,zach
ppo,2015,5,20,2,50,815,11,1,tisc,2,1,n/a,,ben,zach
ppo,2015,5,20,2,50,815,11,1,enso,3,3,n/a,,ben,zach
ppo,2015,5,20,2,50,815,11,1,unla,3,1,n/a,,ben,zach
pba,2015,5,20,1,0,940,11,1,pipe,2,4,n/a,rookie recorder,ben,zach
pba,2015,5,20,1,0,940,11,1,stpe,2,3,n/a,,ben,zach
pba,2015,5,20,1,0,940,11,1,shpe,2,22,n/a,,ben,zach
pba,2015,5,20,1,0,940,11,1,thst,2,407,350,,ben,zach
pba,2015,5,20,1,0,940,11,1,pasa,3,2,n/a,,ben,zach
pba,2015,5,20,1,0,940,11,1,enso,3,2,n/a,,ben,zach
pba,2015,5,20,1,0,940,11,1,snpr,2,2,n/a,,ben,zach
pba,2015,5,20,1,0,940,11,1,crgu,2,2,n/a,,ben,zach
pba,2015,5,20,1,0,940,11,1,stsc,2,1,n/a,,ben,zach
pba,2015,5,20,1,0,940,11,1,kegr,1,1,n/a,,ben,zach
pba,2015,5,20,1,0,940,11,1,ling,1,3,n/a,,ben,zach
pba,2015,5,20,1,0,940,11,1,tisc,2,1,n/a,,ben,zach
pba,2015,5,20,1,0,940,11,1,bapi,2,10,n/a,,ben,zach
pba,2015,5,20,2,70,1000,11,1,bapi,2,64,n/a,,ben,zach
pba,2015,5,20,2,70,1000,11,1,crgu,2,13,n/a,,ben,zach
pba,2015,5,20,2,70,1000,11,1,pasa,3,5,n/a,,ben,zach
pba,2015,5,20,2,70,1000,11,1,enso,3,14,n/a,,ben,zach
pba,2015,5,20,2,70,1000,11,1,tube,3,20,n/a,,ben,zach
pba,2015,5,20,2,70,1000,11,1,stsc,2,17,n/a,,ben,zach
pba,2015,5,20,2,70,1000,11,1,grsc,2,2,n/a,,ben,zach
pba,2015,5,20,2,70,1000,11,1,tisc,2,12,n/a,,ben,zach
pba,2015,5,20,2,70,1000,11,1,kegr,1,2,n/a,,ben,zach
pba,2015,5,20,2,70,1000,11,1,thst,2,20,n/a,,ben,zach
pba,2015,5,20,2,70,1000,11,1,roso,2,1,n/a,,ben,zach
pba,2015,5,20,2,70,1000,11,1,stfl,2,6,n/a,,ben,zach
pba,2015,5,20,2,70,1000,11,1,bapi,1,30,30,,ben,zach
pba,2015,5,20,2,70,1000,11,1,tube,2,2,n/a,,ben,zach
fei8,2015,5,21,1,0,900,11,1,coho,1,1,n/a,,ben,zach
fei8,2015,5,21,1,0,900,11,1,tisc,2,12,n/a,,ben,zach
fei8,2015,5,21,1,0,900,11,1,bapi,2,2,n/a,,ben,zach
fei8,2015,5,21,1,0,900,11,1,chin,1,2,n/a,,ben,zach
fei8,2015,5,21,1,0,900,11,1,pasa,2,2,n/a,,ben,zach
fei8,2015,5,21,1,0,900,11,1,stsc,1,1,n/a,,ben,zach
fei8,2015,5,21,2,15,915,11,1,bapi,2,22,n/a,,ben,zach
fei8,2015,5,21,2,15,915,11,1,bapi,1,1,n/a,,ben,zach
fei8,2015,5,21,2,15,915,11,1,tisc,2,12,n/a,,ben,zach
fei8,2015,5,21,2,15,915,11,1,sand,1,5,n/a,,ben,zach
fei8,2015,5,21,2,15,915,11,1,thst,2,3,n/a,,ben,zach
fei8,2015,5,21,2,15,915,11,1,tube,1,4,n/a,,ben,zach
fei8,2015,5,21,2,15,915,11,1,pasa,2,4,n/a,,ben,zach
fei8,2015,5,21,2,15,915,11,1,kepe,2,1,n/a,,ben,zach
fei8,2015,5,21,2,15,915,11,1,smsc,2,3,n/a,,ben,zach
fei8,2015,5,21,2,15,915,11,1,enso,1,1,n/a,,ben,zach
fei8,2015,5,21,2,15,915,11,1,stsc,1,1,n/a,,ben,zach
fei9,2015,5,21,1,0,1010,11,1,bapi,2,26,n/a,,ben,zach
fei9,2015,5,21,1,0,1010,11,1,bapi,1,1,n/a,,ben,zach
fei9,2015,5,21,1,0,1010,11,1,crgu,2,8,n/a,,ben,zach
fei9,2015,5,21,1,0,1010,11,1,sand,2,2,n/a,,ben,zach
fei9,2015,5,21,1,0,1010,11,1,tisc,2,58,n/a,,ben,zach
fei9,2015,5,21,1,0,1010,11,1,thst,2,1,n/a,,ben,zach
fei9,2015,5,21,1,0,1010,11,1,reil,1,1,n/a,,ben,zach
fei9,2015,5,21,1,0,1010,11,1,kecl,2,5,n/a,,ben,zach
fei9,2015,5,21,1,0,1010,11,1,pasa,2,3,n/a,,ben,zach
fei9,2015,5,21,1,0,1010,11,1,pasc,2,1,n/a,,ben,zach
fei9,2015,5,21,2,15,1030,11,1,kecl,2,20,n/a,,ben,zach
fei9,2015,5,21,2,15,1030,11,1,pasc,2,8,n/a,,ben,zach
fei9,2015,5,21,2,15,1030,11,1,crgu,2,5,n/a,,ben,zach
fei9,2015,5,21,2,15,1030,11,1,shpe,2,23,n/a,,ben,zach
fei9,2015,5,21,2,15,1030,11,1,bapi,2,91,50,,ben,zach
fei9,2015,5,21,2,15,1030,11,1,pasa,2,13,n/a,,ben,zach
fei9,2015,5,21,2,15,1030,11,1,thst,2,17,n/a,,ben,zach
fei9,2015,5,21,2,15,1030,11,1,tisc,2,15,n/a,,ben,zach
fei9,2015,5,21,2,15,1030,11,1,sand,1,4,n/a,,ben,zach
fei9,2015,5,21,2,15,1030,11,1,smsc,2,1,n/a,,ben,zach
fei9,2015,5,21,2,15,1030,11,1,susm,1,1,n/a,,ben,zach
fei9,2015,5,21,2,15,1030,11,1,tube,1,1,n/a,,ben,zach
fei9,2015,5,21,2,15,1030,11,1,blgo,2,1,n/a,,ben,zach
fei9,2015,5,21,2,15,1030,11,1,argo,2,1,n/a,,ben,zach
fei9,2015,5,21,2,15,1030,11,1,stsc,2,1,n/a,,ben,zach
sni5,2015,5,22,1,0,920,11,1,bapi,2,4,n/a,,ben,zach
sni5,2015,5,22,1,0,920,11,1,blgo,1,8,n/a,,ben,zach
sni5,2015,5,22,1,0,920,11,1,grsc,2,2,n/a,,ben,zach
sni5,2015,5,22,1,0,920,11,1,shpe,2,1,n/a,,ben,zach
sni5,2015,5,22,1,0,920,11,1,tisc,2,17,n/a,,ben,zach
sni5,2015,5,22,1,0,920,11,1,crgu,1,9,n/a,,ben,zach
sni5,2015,5,22,1,0,920,11,1,tube,2,2,n/a,,ben,zach
sni5,2015,5,22,1,0,920,11,1,snpr,1,3,n/a,,ben,zach
sni5,2015,5,22,1,0,920,11,1,coro,1,1,n/a,,ben,zach
sni5,2015,5,22,1,0,920,11,1,enso,1,4,n/a,,ben,zach
sni5,2015,5,22,1,0,920,11,1,unsc,1,3,n/a,,ben,zach
sni5,2015,5,22,1,0,920,11,1,uncc,1,2,n/a,,ben,zach
sni5,2015,5,22,2,10,940,11,1,grsc,2,2,n/a,,ben,zach
sni5,2015,5,22,2,10,940,11,1,bapi,2,7,n/a,,ben,zach
sni5,2015,5,22,2,10,940,11,1,sisc,1,1,n/a,,ben,zach
sni5,2015,5,22,2,10,940,11,1,crgu,1,6,n/a,,ben,zach
sni5,2015,5,22,2,10,940,11,1,busc,2,1,n/a,,ben,zach
sni5,2015,5,22,2,10,940,11,1,tube,2,2,n/a,,ben,zach
sni5,2015,5,22,2,10,940,11,1,tisc,2,18,n/a,,ben,zach
sni5,2015,5,22,2,10,940,11,1,blgo,1,9,n/a,,ben,zach
sni5,2015,5,22,2,10,940,11,1,coho,1,1,n/a,,ben,zach
sni5,2015,5,22,2,10,940,11,1,enso,1,4,n/a,,ben,zach
sni6,2015,5,22,1,20,1050,11,1,blgo,1,22,n/a,,ben,zach
sni6,2015,5,22,1,20,1050,11,1,pasc,2,2,n/a,,ben,zach
sni6,2015,5,22,1,20,1050,11,1,snpr,2,1,n/a,,ben,zach
sni6,2015,5,22,1,20,1050,11,1,bapi,2,1,n/a,,ben,zach
sni6,2015,5,22,1,20,1050,11,1,pasc,2,1,n/a,,ben,zach
sni6,2015,5,22,1,20,1050,11,1,kegr,1,1,n/a,,ben,zach
sni6,2015,5,22,2,0,1105,11,1,herr,1,656,600,,ben,zach
sni6,2015,5,22,2,0,1105,11,1,pink,1,1,n/a,,ben,zach
sni6,2015,5,22,2,0,1105,11,1,tube,1,10,n/a,,ben,zach
sni6,2015,5,22,2,0,1105,11,1,blgo,1,3,n/a,,ben,zach
sni6,2015,5,22,2,0,1105,11,1,bapi,2,2,n/a,,ben,zach
sni6,2015,5,22,2,0,1105,11,1,pasc,2,6,n/a,,ben,zach
sni6,2015,5,22,2,0,1105,11,1,kecl,2,2,n/a,,ben,zach
sni6,2015,5,22,2,0,1105,11,1,pasa,1,1,n/a,,ben,zach
sni6,2015,5,22,2,0,1105,11,1,sand,1,1,n/a,,ben,zach
kis7,2015,5,23,1,0,1010,11,1,coro,1,4,n/a,,ben,zach
kis7,2015,5,23,1,0,1010,11,1,bapi,2,36,n/a,,ben,zach
kis7,2015,5,23,1,0,1010,11,1,stsc,1,83,n/a,,ben,zach
kis7,2015,5,23,1,0,1010,11,1,stsc,2,5,n/a,,ben,zach
kis7,2015,5,23,1,0,1010,11,1,crgu,2,5,n/a,,ben,zach
kis7,2015,5,23,1,0,1010,11,1,tube,1,2,n/a,,ben,zach
kis7,2015,5,23,1,0,1010,11,1,unsc,1,3,n/a,,ben,zach
kis7,2015,5,23,1,0,1010,11,1,enso,1,2,n/a,,ben,zach
kis7,2015,5,23,1,0,1010,11,1,tisc,3,3,n/a,,ben,zach
kis7,2015,5,23,1,0,1010,11,1,snpr,2,6,n/a,,ben,zach
kis7,2015,5,23,1,0,1010,11,1,blgo,2,1,n/a,,ben,zach
kis7,2015,5,23,1,0,1010,11,1,kegr,1,1,n/a,,ben,zach
kis7,2015,5,23,1,0,1010,11,1,sisc,2,1,n/a,,ben,zach
kis7,2015,5,23,1,0,1010,11,1,bago,2,1,n/a,,ben,zach
kis7,2015,5,23,2,15,1025,11,1,bapi,2,31,n/a,,ben,zach
kis7,2015,5,23,2,15,1025,11,1,stsc,1,72,n/a,,ben,zach
kis7,2015,5,23,2,15,1025,11,1,crgu,2,18,n/a,,ben,zach
kis7,2015,5,23,2,15,1025,11,1,snpr,2,5,n/a,,ben,zach
kis7,2015,5,23,2,15,1025,11,1,pegu,1,4,n/a,,ben,zach
kis7,2015,5,23,2,15,1025,11,1,coro,1,10,n/a,,ben,zach
kis7,2015,5,23,2,15,1025,11,1,thst,2,1,n/a,,ben,zach
kis7,2015,5,23,2,15,1025,11,1,unsc,1,1,n/a,,ben,zach
kis7,2015,5,23,2,15,1025,11,1,cabe,2,2,n/a,,ben,zach
kis7,2015,5,23,2,15,1025,11,1,stsc,2,7,n/a,,ben,zach
kis7,2015,5,23,2,15,1025,11,1,stfl,1,2,n/a,,ben,zach
kis7,2015,5,23,2,15,1025,11,1,enso,1,2,n/a,,ben,zach
kis7,2015,5,23,2,15,1025,11,1,cqbr,1,1,n/a,,ben,zach
kis7,2015,5,23,2,15,1025,11,1,tisc,2,1,n/a,,ben,zach
kis7,2015,5,23,2,15,1025,11,1,grsc,2,2,n/a,,ben,zach
kis8,2015,5,23,1,0,1150,11,1,grsc,2,3,n/a,,ben,zach
kis8,2015,5,23,1,0,1150,11,1,tisc,2,119,50,,ben,zach
kis8,2015,5,23,1,0,1150,11,1,bapi,2,79,n/a,,ben,zach
kis8,2015,5,23,1,0,1150,11,1,shpe,2,2118,2000,,ben,zach
kis8,2015,5,23,1,0,1150,11,1,crgu,2,30,n/a,,ben,zach
kis8,2015,5,23,1,0,1150,11,1,ling,1,4,n/a,,ben,zach
kis8,2015,5,23,1,0,1150,11,1,kegr,1,5,n/a,,ben,zach
kis8,2015,5,23,1,0,1150,11,1,snpr,2,5,n/a,,ben,zach
kis8,2015,5,23,1,0,1150,11,1,smsc,2,5,n/a,,ben,zach
kis8,2015,5,23,1,0,1150,11,1,blgo,2,1,n/a,,ben,zach
kis8,2015,5,23,1,0,1150,11,1,wall,1,1,n/a,,ben,zach
kis8,2015,5,23,1,0,1150,11,1,reil,2,1,n/a,,ben,zach
kis8,2015,5,23,1,0,1150,11,1,stsc,2,1,n/a,,ben,zach
kis8,2015,5,23,1,0,1150,11,1,kepe,2,1,n/a,,ben,zach
kis8,2015,5,23,1,0,1150,11,1,thst,2,1,n/a,,ben,zach
kis8,2015,5,23,2,15,1210,11,1,ling,1,5,n/a,,ben,zach
kis8,2015,5,23,2,15,1210,11,1,stsc,2,5,n/a,,ben,zach
kis8,2015,5,23,2,15,1210,11,1,bapi,2,113,100,,ben,zach
kis8,2015,5,23,2,15,1210,11,1,tisc,2,55,30,,ben,zach
kis8,2015,5,23,2,15,1210,11,1,kegr,1,7,n/a,,ben,zach
kis8,2015,5,23,2,15,1210,11,1,bago,2,1,n/a,,ben,zach
kis8,2015,5,23,2,15,1210,11,1,crgu,3,26,20,,ben,zach
kis8,2015,5,23,2,15,1210,11,1,cqbr,1,4,n/a,,ben,zach
kis8,2015,5,23,2,15,1210,11,1,smsc,3,15,n/a,,ben,zach
kis8,2015,5,23,2,15,1210,11,1,wall,1,1,n/a,,ben,zach
kis8,2015,5,23,2,15,1210,11,1,cabe,2,2,n/a,,ben,zach
kis8,2015,5,23,2,15,1210,11,1,kegr,1,1,n/a,,ben,zach
kis8,2015,5,23,2,15,1210,11,1,snpr,2,6,n/a,,ben,zach
kis8,2015,5,23,2,15,1210,11,1,pasc,2,1,n/a,,ben,zach
kis8,2015,5,23,2,15,1210,11,1,reil,1,1,n/a,,ben,zach
kis8,2015,5,23,2,15,1210,11,1,shpe,2,100,100,,ben,zach
kis8,2015,5,23,2,15,1210,11,1,grsc,2,1,n/a,,ben,zach
wfb,2015,5,31,1,40,520,22,1,pink,1,15,n/a,,zach,ben
wfb,2015,5,31,1,40,520,22,1,sand,1,259,200,,zach,ben
wfb,2015,5,31,1,40,520,22,1,herr,1,18,n/a,,zach,ben
wfb,2015,5,31,1,40,520,22,1,unla,1,10020,10000,possibly clingfish?,zach,ben
wfb,2015,5,31,1,40,520,22,1,saso,3,215,166,estimate using subsampling protomcl,zach,ben
wfb,2015,5,31,1,40,520,22,1,enso,3,31,24,estimate using subsampling protomcl,zach,ben
wfb,2015,5,31,1,40,520,22,1,pasa,3,13,10,estimate using subsampling protomcl,zach,ben
wfb,2015,5,31,1,40,520,22,1,cqbr,1,1,n/a,,zach,ben
wfb,2015,5,31,2,200,545,22,1,saso,3,126,85,estimate using subsampling protomcl,zach,ben
wfb,2015,5,31,2,200,545,22,1,enso,3,15,10,estimate using subsampling protomcl,zach,ben
wfb,2015,5,31,2,200,545,22,1,wall,1,1,n/a,,zach,ben
wfb,2015,5,31,2,200,545,22,1,pasa,3,6,4,estimate using subsampling protomcl,zach,ben
wfb,2015,5,31,2,200,545,22,1,susm,3,1,n/a,,zach,ben
wfb,2015,5,31,2,200,545,22,1,pegu,1,1,n/a,,zach,ben
wfb,2015,5,31,2,200,545,22,1,sand,1,200,200,,zach,ben
ssp,2015,5,31,1,40,650,22,1,pink,1,29,n/a,,zach,ben
ssp,2015,5,31,1,40,650,22,1,kegr,1,2,n/a,,zach,ben
ssp,2015,5,31,1,40,650,22,1,herr,1,45,n/a,,zach,ben
ssp,2015,5,31,1,40,650,22,1,sand,3,191,150,,zach,ben
ssp,2015,5,31,1,40,650,22,1,saso,3,88,61,estimate using subsampling protomcl,zach,ben
ssp,2015,5,31,1,40,650,22,1,sisc,1,2,n/a,,zach,ben
ssp,2015,5,31,1,40,650,22,1,wall,1,1,n/a,,zach,ben
ssp,2015,5,31,1,40,650,22,1,bapi,3,4,n/a,,zach,ben
ssp,2015,5,31,1,40,650,22,1,pasa,3,88,61,estimate using subsampling protomcl,zach,ben
ssp,2015,5,31,1,40,650,22,1,kegr,1,13,n/a,,zach,ben
ssp,2015,5,31,1,40,650,22,1,sand,1,6,n/a,,zach,ben
ssp,2015,5,31,1,40,650,22,1,enso,3,114,79,estimate using subsampling protomcl,zach,ben
ssp,2015,5,31,1,40,650,22,1,ungu,1,1,n/a,,zach,ben
ssp,2015,5,31,1,40,650,22,1,unla,1,1,n/a,,zach,ben
ssp,2015,5,31,2,250,715,22,1,stfl,3,2,n/a,,zach,ben
ssp,2015,5,31,2,250,715,22,1,herr,1,4,n/a,,zach,ben
ssp,2015,5,31,2,250,715,22,1,enso,3,205,168,estimate using subsampling protomcl,zach,ben
ssp,2015,5,31,2,250,715,22,1,saso,3,22,18,estimate using subsampling protomcl,zach,ben
ssp,2015,5,31,2,250,715,22,1,pasa,3,17,14,estimate using subsampling protomcl,zach,ben
ssp,2015,5,31,2,250,715,22,1,sand,3,403,400,,zach,ben
koe3,2015,6,1,1,40,545,11,1,coho,1,18,n/a,,midoli,ben
koe3,2015,6,1,1,40,545,11,1,dova,1,2,n/a,,midoli,ben
koe3,2015,6,1,1,40,545,11,1,stee,1,2,n/a,,midoli,ben
koe3,2015,6,1,2,0,555,11,1,sand,2,45,n/a,,midoli,ben
koe3,2015,6,1,2,0,555,11,1,sock,1,2,n/a,,midoli,ben
koe3,2015,6,1,2,0,555,11,1,shpe,2,1,n/a,,midoli,ben
koe3,2015,6,1,2,0,555,11,1,sand,1,6,n/a,,midoli,ben
koe3,2015,6,1,2,0,555,11,1,coho,1,5,n/a,,midoli,ben
koe3,2015,6,1,2,0,555,11,1,sock,1,1,n/a,,midoli,ben
koe3,2015,6,1,2,0,555,11,1,saso,2,1,n/a,,midoli,ben
koe3,2015,6,1,2,0,555,11,1,enso,3,1,n/a,,midoli,ben
koe1,2015,6,1,1,200,630,22,1,stfl,2,2,n/a,,midoli,ben
koe1,2015,6,1,1,200,630,22,1,saso,3,6,n/a,,midoli,ben
koe1,2015,6,1,1,200,630,22,1,coho,1,230,200,,midoli,ben
koe1,2015,6,1,1,200,630,22,1,bapi,2,1,n/a,,midoli,ben
koe1,2015,6,1,1,200,630,22,1,pasa,3,5,n/a,,midoli,ben
koe1,2015,6,1,1,200,630,22,1,chum,1,2,n/a,,midoli,ben
koe1,2015,6,1,1,200,630,22,1,unsa,1,1,n/a,,midoli,ben
koe1,2015,6,1,1,200,630,22,1,susm,2,1,n/a,,midoli,ben
koe1,2015,6,1,1,200,630,22,1,stee,1,1,n/a,,midoli,ben
koe1,2015,6,1,1,200,630,22,1,dova,1,1,n/a,,midoli,ben
koe1,2015,6,1,1,200,630,22,1,enso,3,2,n/a,,midoli,ben
koe1,2015,6,1,2,30,700,22,1,dova,2,15,n/a,,midoli,ben
koe1,2015,6,1,2,30,700,22,1,stfl,2,4,n/a,,midoli,ben
koe1,2015,6,1,2,30,700,22,1,coho,1,53,50,,midoli,ben
koe1,2015,6,1,2,30,700,22,1,qufi,1,1,n/a,,midoli,ben
koe1,2015,6,1,2,30,700,22,1,stsc,2,1,n/a,,midoli,ben
koe1,2015,6,1,2,30,700,22,1,enso,3,68,29,,midoli,ben
koe1,2015,6,1,2,30,700,22,1,pasa,3,58,25,,midoli,ben
koe1,2015,6,1,2,30,700,22,1,saso,3,12,5,,midoli,ben
chp,2015,6,2,1,35,640,11,1,cabe,1,2,n/a,,ben,midoli
chp,2015,6,2,1,35,640,11,1,pegu,2,1,n/a,,ben,midoli
chp,2015,6,2,1,35,640,11,1,pasa,3,18,n/a,,ben,midoli
chp,2015,6,2,1,35,640,11,1,shpe,2,1,n/a,,ben,midoli
chp,2015,6,2,1,35,640,11,1,sisc,1,1,n/a,,ben,midoli
chp,2015,6,2,1,35,640,11,1,tisc,2,6,n/a,,ben,midoli
chp,2015,6,2,1,35,640,11,1,enso,3,3,n/a,,ben,midoli
chp,2015,6,2,1,35,640,11,1,kegr,1,1,n/a,,ben,midoli
chp,2015,6,2,2,0,650,11,1,pasa,3,31,n/a,,ben,midoli
chp,2015,6,2,2,0,650,11,1,cabe,1,3,n/a,,ben,midoli
chp,2015,6,2,2,0,650,11,1,tisc,3,5,n/a,,ben,midoli
chp,2015,6,2,2,0,650,11,1,sand,1,265,n/a,,ben,midoli
chp,2015,6,2,2,0,650,11,1,enso,3,28,n/a,,ben,midoli
chp,2015,6,2,2,0,650,11,1,busc,1,14,n/a,,ben,midoli
chp,2015,6,2,2,0,650,11,1,sand,2,1,n/a,,ben,midoli
hdo,2015,6,2,1,15,750,11,1,stsc,2,32,n/a,,ben,midoli
hdo,2015,6,2,1,15,750,11,1,busc,2,1,n/a,,ben,midoli
hdo,2015,6,2,1,15,750,11,1,stsc,1,9,n/a,,ben,midoli
hdo,2015,6,2,1,15,750,11,1,bapi,2,104,n/a,,ben,midoli
hdo,2015,6,2,1,15,750,11,1,shpe,2,5,n/a,,ben,midoli
hdo,2015,6,2,1,15,750,11,1,pasa,3,11,n/a,,ben,midoli
hdo,2015,6,2,1,15,750,11,1,tube,1,4,n/a,,ben,midoli
hdo,2015,6,2,1,15,750,11,1,bapi,1,5,n/a,,ben,midoli
hdo,2015,6,2,1,15,750,11,1,ling,1,6,n/a,,ben,midoli
hdo,2015,6,2,1,15,750,11,1,snpr,2,4,n/a,,ben,midoli
hdo,2015,6,2,1,15,750,11,1,pasc,2,1,n/a,,ben,midoli
hdo,2015,6,2,1,15,750,11,1,blgo,2,2,n/a,,ben,midoli
hdo,2015,6,2,1,15,750,11,1,crgu,2,2,n/a,,ben,midoli
hdo,2015,6,2,1,15,750,11,1,stfl,3,1,n/a,,ben,midoli
hdo,2015,6,2,2,70,815,11,1,stsc,2,10,n/a,,ben,midoli
hdo,2015,6,2,2,70,815,11,1,bapi,2,25,n/a,,ben,midoli
hdo,2015,6,2,2,70,815,11,1,ling,1,5,n/a,,ben,midoli
hdo,2015,6,2,2,70,815,11,1,crgu,2,1,n/a,,ben,midoli
hdo,2015,6,2,2,70,815,11,1,thst,2,2,n/a,,ben,midoli
hdo,2015,6,2,2,70,815,11,1,tube,1,2,n/a,,ben,midoli
hdo,2015,6,2,2,70,815,11,1,pasa,3,13,n/a,,ben,midoli
hdo,2015,6,2,2,70,815,11,1,enso,3,19,n/a,,ben,midoli
hdo,2015,6,2,2,70,815,11,1,herr,1,1,n/a,,ben,midoli
sni7,2015,6,10,1,0,1300,11,1,tisc,1,16,n/a,,zach,zach
sni7,2015,6,10,1,0,1300,11,1,tisc,2,4,n/a,,zach,zach
sni7,2015,6,10,1,0,1300,11,1,unsc,1,10,n/a,,zach,zach
sni7,2015,6,10,1,0,1300,11,1,crgu,3,4,n/a,,zach,zach
sni7,2015,6,10,1,0,1300,11,1,slco,3,2,n/a,,zach,zach
sni7,2015,6,10,1,0,1300,11,1,cqbr,1,2,n/a,,zach,zach
sni7,2015,6,10,1,0,1300,11,1,pink,1,1,n/a,,zach,zach
sni7,2015,6,10,1,0,1300,11,1,unla,1,1,n/a,,zach,zach
sni7,2015,6,10,2,40,1320,11,1,kepe,3,3,n/a,,zach,zach
sni7,2015,6,10,2,40,1320,11,1,tisc,2,4,n/a,,zach,zach
